fold,period_idx,date,split,id,weight,p_hat,c_exec,implied,next_implied,edge
187,187,2025-11-06 00:00:00+00:00,train,561252,0.0,0.0426424155980061,0.0165,0.0165,0.0165,0.026142415598006098
187,187,2025-11-06 00:00:00+00:00,train,561253,0.0,0.040529680334303736,0.0245,0.0245,0.0245,0.016029680334303735
187,187,2025-11-06 00:00:00+00:00,train,561254,0.0,0.025623440487992477,0.0065,0.0065,0.0065,0.019123440487992478
187,187,2025-11-06 00:00:00+00:00,train,561255,0.0,0.03447746492103803,0.0095,0.0095,0.0095,0.02497746492103803
187,187,2025-11-06 00:00:00+00:00,train,561256,0.0,0.025808430286279882,0.0075,0.0075,0.0075,0.018308430286279882
187,187,2025-11-06 00:00:00+00:00,train,561257,0.0,0.02514544425445772,0.0085,0.0085,0.0085,0.01664544425445772
187,187,2025-11-06 00:00:00+00:00,train,561973,0.0,0.037704928296411123,0.0185,0.0185,0.0185,0.019204928296411124
187,187,2025-11-06 00:00:00+00:00,train,561974,0.0,0.039138895537044076,0.3965,0.3965,0.3965,-0.35736110446295594
187,187,2025-11-06 00:00:00+00:00,train,561975,0.0,0.03948514412145983,0.2045,0.2045,0.2045,-0.16501485587854015
187,187,2025-11-06 00:00:00+00:00,train,561976,0.0,0.026510179333736124,0.0125,0.0125,0.0125,0.014010179333736123
187,187,2025-11-06 00:00:00+00:00,train,561977,0.0,0.03605220544242762,0.0155,0.0155,0.0155,0.02055220544242762
187,187,2025-11-06 00:00:00+00:00,train,561978,0.0,0.03201723072735594,0.0215,0.0215,0.0215,0.010517230727355942
187,187,2025-11-06 00:00:00+00:00,train,561979,0.0,0.038044805717679535,0.0255,0.0255,0.0255,0.012544805717679536
187,187,2025-11-06 00:00:00+00:00,train,561980,0.0,0.02878639371629179,0.0095,0.0095,0.0095,0.01928639371629179
187,187,2025-11-06 00:00:00+00:00,train,561981,0.0,0.02648100266400124,0.0115,0.0115,0.0115,0.01498100266400124
187,187,2025-11-06 00:00:00+00:00,train,561982,0.0,0.025018500891368176,0.0075,0.0075,0.0075,0.017518500891368177
187,187,2025-11-06 00:00:00+00:00,train,561983,0.0,0.027479073478444464,0.0095,0.0095,0.0095,0.017979073478444463
187,187,2025-11-06 00:00:00+00:00,train,561984,0.0,0.02657482579409322,0.0085,0.0085,0.0085,0.01807482579409322
187,187,2025-11-06 00:00:00+00:00,train,561985,0.0,0.030980813294296358,0.0085,0.0085,0.0085,0.022480813294296357
187,187,2025-11-06 00:00:00+00:00,train,561986,0.0,0.02701572785007215,0.0065,0.0065,0.0065,0.020515727850072153
187,187,2025-11-06 00:00:00+00:00,train,561987,0.0,0.024906632325093322,0.0065,0.0065,0.0065,0.018406632325093323
187,187,2025-11-06 00:00:00+00:00,train,561988,0.0,0.03403512640279713,0.0085,0.0085,0.0085,0.025535126402797127
187,187,2025-11-06 00:00:00+00:00,train,561989,0.0,0.03220359870112971,0.0115,0.0115,0.0115,0.02070359870112971
187,187,2025-11-06 00:00:00+00:00,train,561990,0.0,0.0249219830273491,0.0115,0.0115,0.0115,0.0134219830273491
187,187,2025-11-06 00:00:00+00:00,train,561991,0.0,0.0251564280086821,0.0075,0.0075,0.0075,0.017656428008682102
187,187,2025-11-06 00:00:00+00:00,train,561992,0.0,0.024498146517252982,0.0085,0.0085,0.0085,0.01599814651725298
187,187,2025-11-06 00:00:00+00:00,train,561993,0.0,0.024478248550791427,0.0065,0.0065,0.0065,0.01797824855079143
187,187,2025-11-06 00:00:00+00:00,train,561994,0.0,0.024791502075885933,0.0065,0.0065,0.0065,0.018291502075885934
187,187,2025-11-06 00:00:00+00:00,train,561995,0.0,0.024868014705138875,0.0065,0.0065,0.0065,0.018368014705138876
187,187,2025-11-06 00:00:00+00:00,train,561996,0.0,0.04181451680115893,0.0495,0.0495,0.0495,-0.0076854831988410754
187,187,2025-11-06 00:00:00+00:00,train,561998,0.0,0.03157478363639372,0.0115,0.0115,0.0115,0.020074783636393718
187,187,2025-11-06 00:00:00+00:00,train,561999,0.0,0.025350714485939962,0.0075,0.0075,0.0075,0.017850714485939962
187,187,2025-11-06 00:00:00+00:00,train,562000,0.0,0.027434896991733286,0.0115,0.0115,0.0115,0.015934896991733286
187,187,2025-11-06 00:00:00+00:00,train,562001,0.0,0.028333282270478946,0.0075,0.0075,0.0075,0.020833282270478946
187,187,2025-11-06 00:00:00+00:00,train,562002,0.0,0.024893533441381965,0.0065,0.0065,0.0065,0.018393533441381966
187,187,2025-11-06 00:00:00+00:00,train,562003,0.0,0.024633813395878893,0.0075,0.0075,0.0075,0.017133813395878893
187,187,2025-11-06 00:00:00+00:00,train,562793,0.0,0.06582455361089923,0.535,0.535,0.535,-0.4691754463891008
187,187,2025-11-06 00:00:00+00:00,train,562794,0.0,0.06285474937880745,0.465,0.465,0.465,-0.40214525062119255
187,187,2025-11-06 00:00:00+00:00,train,562802,0.0,0.05833911142479888,0.845,0.845,0.845,-0.7866608885752011
187,187,2025-11-06 00:00:00+00:00,train,562803,0.0,0.05554434058273098,0.155,0.155,0.155,-0.09945565941726903
187,187,2025-11-06 00:00:00+00:00,train,562828,0.0,0.06724258289038128,0.515,0.515,0.515,-0.44775741710961875
187,187,2025-11-06 00:00:00+00:00,train,562829,0.0136986301369863,0.07611416221861864,0.0075,0.0075,0.0075,0.06861416221861863
187,187,2025-11-06 00:00:00+00:00,train,562830,0.0,0.07317602440356258,0.345,0.345,0.345,-0.2718239755964374
187,187,2025-11-06 00:00:00+00:00,train,562831,0.0,0.06714460470243681,0.135,0.135,0.135,-0.0678553952975632
187,187,2025-11-06 00:00:00+00:00,train,562832,0.0136986301369863,0.0799841888475484,0.0055,0.0055,0.0055,0.0744841888475484
187,187,2025-11-06 00:00:00+00:00,train,564161,0.0136986301369863,0.0894251831549057,0.022,0.022,0.022,0.0674251831549057
187,187,2025-11-06 00:00:00+00:00,train,564166,0.0136986301369863,0.0816516321712382,0.0185,0.0185,0.0185,0.0631516321712382
187,187,2025-11-06 00:00:00+00:00,train,564194,0.0,0.08625640844916098,0.235,0.235,0.235,-0.148743591550839
187,187,2025-11-06 00:00:00+00:00,train,564195,0.0,0.09545520834185846,0.135,0.135,0.135,-0.03954479165814155
187,187,2025-11-06 00:00:00+00:00,train,564196,0.0136986301369863,0.09139219157303201,0.018,0.018,0.018,0.073392191573032
187,187,2025-11-06 00:00:00+00:00,train,564198,0.0,0.06902300427902991,0.145,0.145,0.145,-0.07597699572097008
187,187,2025-11-06 00:00:00+00:00,train,564205,0.0136986301369863,0.0888902360504033,0.0035,0.0035,0.0035,0.0853902360504033
187,187,2025-11-06 00:00:00+00:00,train,564210,0.0,0.08665447448015019,0.615,0.615,0.615,-0.5283455255198498
187,187,2025-11-06 00:00:00+00:00,train,564211,0.0,0.08565822175994738,0.125,0.125,0.125,-0.039341778240052624
187,187,2025-11-06 00:00:00+00:00,train,564212,0.0136986301369863,0.08817342825200904,0.0155,0.0155,0.0155,0.07267342825200904
187,187,2025-11-06 00:00:00+00:00,train,564213,0.0136986301369863,0.08521853678528778,0.018,0.018,0.018,0.06721853678528777
187,187,2025-11-06 00:00:00+00:00,train,564222,0.0136986301369863,0.07957270287123172,0.0015,0.0015,0.0015,0.07807270287123172
187,187,2025-11-06 00:00:00+00:00,train,564223,0.0136986301369863,0.07903810227682798,0.0015,0.0015,0.0015,0.07753810227682797
187,187,2025-11-06 00:00:00+00:00,train,565064,0.0,0.034335158131583166,0.385,0.385,0.385,-0.35066484186841684
187,187,2025-11-06 00:00:00+00:00,train,565065,0.0,0.0433188265589562,0.605,0.605,0.605,-0.5616811734410437
187,187,2025-11-06 00:00:00+00:00,train,566136,0.0,0.059125500838612594,0.245,0.245,0.245,-0.1858744991613874
187,187,2025-11-06 00:00:00+00:00,train,566140,0.0,0.05417888884823512,0.265,0.265,0.265,-0.21082111115176488
187,187,2025-11-06 00:00:00+00:00,train,566142,0.0,0.05628662259701114,0.355,0.355,0.355,-0.29871337740298887
187,187,2025-11-06 00:00:00+00:00,train,566146,0.0,0.06410847603545498,0.116,0.116,0.116,-0.05189152396454502
187,187,2025-11-06 00:00:00+00:00,train,566170,0.0136986301369863,0.04899767422863636,0.001,0.0005,0.0005,0.04799767422863636
187,187,2025-11-06 00:00:00+00:00,train,566186,0.0136986301369863,0.042887612723073884,0.001,0.0005,0.0005,0.04188761272307388
187,187,2025-11-06 00:00:00+00:00,train,566187,0.0,0.055539334475627374,0.425,0.425,0.425,-0.3694606655243726
187,187,2025-11-06 00:00:00+00:00,train,566188,0.0,0.05188567951889146,0.575,0.575,0.575,-0.5231143204811085
187,187,2025-11-06 00:00:00+00:00,train,566191,0.0136986301369863,0.05369283523857838,0.001,0.0005,0.0005,0.05269283523857838
187,187,2025-11-06 00:00:00+00:00,train,566193,0.0136986301369863,0.045986767547490565,0.001,0.0005,0.0005,0.044986767547490564
187,187,2025-11-06 00:00:00+00:00,train,566230,0.0136986301369863,0.05512443517041037,0.001,0.0005,0.0005,0.05412443517041037
187,187,2025-11-06 00:00:00+00:00,train,567560,0.0136986301369863,0.053983812417062516,0.0065,0.0065,0.0065,0.04748381241706252
187,187,2025-11-06 00:00:00+00:00,train,567561,0.0,0.06135329573113216,0.985,0.985,0.985,-0.9236467042688679
187,187,2025-11-06 00:00:00+00:00,train,567562,0.0136986301369863,0.040339599566581515,0.001,0.0005,0.0005,0.039339599566581514
187,187,2025-11-06 00:00:00+00:00,train,567563,0.0136986301369863,0.04974402058166954,0.001,0.0005,0.0005,0.04874402058166954
187,187,2025-11-06 00:00:00+00:00,train,567621,0.0,0.03743682058179101,0.0745,0.0745,0.0745,-0.03706317941820899
187,187,2025-11-06 00:00:00+00:00,train,567687,0.0,0.04660380141617103,0.295,0.295,0.295,-0.24839619858382894
187,187,2025-11-06 00:00:00+00:00,train,568117,0.0,0.06708347161134019,0.065,0.065,0.065,0.00208347161134019
187,187,2025-11-06 00:00:00+00:00,train,569356,0.0136986301369863,0.09009336414061662,0.001,0.0005,0.0005,0.08909336414061662
187,187,2025-11-06 00:00:00+00:00,train,569357,0.0136986301369863,0.0877619250684698,0.0015,0.0015,0.0015,0.0862619250684698
187,187,2025-11-06 00:00:00+00:00,train,569359,0.0136986301369863,0.08893875193839124,0.001,0.0005,0.0005,0.08793875193839124
187,187,2025-11-06 00:00:00+00:00,train,569364,0.0136986301369863,0.08163368114330027,0.001,0.0005,0.0005,0.08063368114330027
187,187,2025-11-06 00:00:00+00:00,train,569365,0.0136986301369863,0.0869493141644536,0.0015,0.0015,0.0015,0.0854493141644536
187,187,2025-11-06 00:00:00+00:00,train,569367,0.0136986301369863,0.08299381825997296,0.001,0.0005,0.0005,0.08199381825997296
187,187,2025-11-06 00:00:00+00:00,train,569369,0.0136986301369863,0.08435365941553778,0.001,0.0005,0.0005,0.08335365941553778
187,187,2025-11-06 00:00:00+00:00,train,569371,0.0136986301369863,0.08545404209668254,0.001,0.0005,0.0005,0.08445404209668254
187,187,2025-11-06 00:00:00+00:00,train,569372,0.0136986301369863,0.08894425768788922,0.001,0.0005,0.0005,0.08794425768788922
187,187,2025-11-06 00:00:00+00:00,train,597964,0.0136986301369863,0.09322524638868868,0.0225,0.0225,0.0225,0.07072524638868868
187,187,2025-11-06 00:00:00+00:00,train,599323,0.0,0.08657822147402405,0.915,0.915,0.915,-0.828421778525976
187,187,2025-11-06 00:00:00+00:00,train,599324,0.0,0.0789913465948365,0.085,0.085,0.085,-0.006008653405163503
187,187,2025-11-06 00:00:00+00:00,train,601818,0.0136986301369863,0.054304606987964306,0.0035,0.0035,0.0035,0.0508046069879643
187,187,2025-11-06 00:00:00+00:00,train,601819,0.0,0.06914917984205118,0.385,0.385,0.385,-0.31585082015794885
187,187,2025-11-06 00:00:00+00:00,train,601820,0.0136986301369863,0.06389652092227942,0.0065,0.0065,0.0065,0.05739652092227942
187,187,2025-11-06 00:00:00+00:00,train,601821,0.0,0.07024993160622581,0.0375,0.0375,0.0375,0.03274993160622581
187,187,2025-11-06 00:00:00+00:00,train,601822,0.0136986301369863,0.07582519270859783,0.0055,0.0055,0.0055,0.07032519270859783
187,187,2025-11-06 00:00:00+00:00,train,601823,0.0136986301369863,0.04669365801761876,0.0035,0.0035,0.0035,0.043193658017618757
187,187,2025-11-06 00:00:00+00:00,train,601824,0.0136986301369863,0.04636370387310658,0.0015,0.0015,0.0015,0.04486370387310658
187,187,2025-11-06 00:00:00+00:00,train,601825,0.0,0.06642066990761869,0.0635,0.0635,0.0635,0.0029206699076186893
187,187,2025-11-06 00:00:00+00:00,train,609655,0.0,0.07614003459931622,0.255,0.255,0.255,-0.17885996540068377
187,187,2025-11-06 00:00:00+00:00,train,616902,0.0,0.07549550575719058,0.3415,0.3415,0.3415,-0.2660044942428095
187,187,2025-11-06 00:00:00+00:00,train,616903,0.0,0.07707817035719473,0.295,0.295,0.295,-0.21792182964280526
187,187,2025-11-06 00:00:00+00:00,train,616904,0.0,0.0739657405810891,0.175,0.175,0.175,-0.1010342594189109
187,187,2025-11-06 00:00:00+00:00,train,616905,0.0,0.07092338085205857,0.075,0.075,0.075,-0.0040766191479414265
187,187,2025-11-06 00:00:00+00:00,train,616906,0.0136986301369863,0.07775363588184317,0.04,0.04,0.04,0.03775363588184317
187,187,2025-11-06 00:00:00+00:00,train,616907,0.0136986301369863,0.07108511943068296,0.0135,0.0135,0.0135,0.057585119430682966
187,187,2025-11-06 00:00:00+00:00,train,616908,0.0136986301369863,0.07148068355669596,0.0075,0.0075,0.0075,0.06398068355669595
187,187,2025-11-06 00:00:00+00:00,train,616909,0.0136986301369863,0.07042655817873762,0.0045,0.0045,0.0045,0.06592655817873762
187,187,2025-11-06 00:00:00+00:00,train,616910,0.0136986301369863,0.07373598705612754,0.0045,0.0045,0.0045,0.06923598705612753
187,187,2025-11-06 00:00:00+00:00,train,616911,0.0136986301369863,0.06561587254448187,0.0035,0.0035,0.0035,0.062115872544481865
187,187,2025-11-06 00:00:00+00:00,train,616912,0.0136986301369863,0.06573284254309683,0.0045,0.0045,0.0045,0.061232842543096834
187,187,2025-11-06 00:00:00+00:00,train,616913,0.0136986301369863,0.06061517292523555,0.0035,0.0035,0.0035,0.05711517292523555
187,187,2025-11-06 00:00:00+00:00,train,628936,0.0136986301369863,0.07446378436578903,0.0015,0.0015,0.0015,0.07296378436578903
187,187,2025-11-06 00:00:00+00:00,train,628937,0.0136986301369863,0.07442845432129833,0.0015,0.0015,0.0015,0.07292845432129832
187,187,2025-11-06 00:00:00+00:00,train,628940,0.0,0.08162726331468712,0.0625,0.0625,0.0625,0.019127263314687115
187,187,2025-11-06 00:00:00+00:00,train,628942,0.0136986301369863,0.07735467126514572,0.0015,0.0015,0.0015,0.07585467126514572
187,187,2025-11-06 00:00:00+00:00,train,628943,0.0136986301369863,0.07341972011369143,0.0015,0.0015,0.0015,0.07191972011369142
187,187,2025-11-06 00:00:00+00:00,train,628944,0.0136986301369863,0.07597579793301615,0.0015,0.0015,0.0015,0.07447579793301615
187,187,2025-11-06 00:00:00+00:00,train,628945,0.0136986301369863,0.0728875248838075,0.0015,0.0015,0.0015,0.0713875248838075
187,187,2025-11-06 00:00:00+00:00,train,628946,0.0136986301369863,0.07561664285084863,0.0015,0.0015,0.0015,0.07411664285084862
187,187,2025-11-06 00:00:00+00:00,train,628948,0.0136986301369863,0.07522038215443085,0.0015,0.0015,0.0015,0.07372038215443084
187,187,2025-11-06 00:00:00+00:00,train,628949,0.0136986301369863,0.07779756174936249,0.0015,0.0015,0.0015,0.07629756174936249
187,187,2025-11-06 00:00:00+00:00,train,628950,0.0136986301369863,0.07490739807407641,0.0015,0.0015,0.0015,0.07340739807407641
187,187,2025-11-06 00:00:00+00:00,train,628951,0.0136986301369863,0.07487580747018241,0.0015,0.0015,0.0015,0.07337580747018241
187,187,2025-11-06 00:00:00+00:00,train,628952,0.0136986301369863,0.07517304526464282,0.0015,0.0015,0.0015,0.07367304526464281
187,187,2025-11-06 00:00:00+00:00,train,628953,0.0136986301369863,0.07678425114953621,0.0015,0.0015,0.0015,0.07528425114953621
188,188,2025-11-07 00:00:00+00:00,train,540819,0.0,0.045355399645165155,0.485,0.485,0.485,-0.4396446003548348
188,188,2025-11-07 00:00:00+00:00,train,540843,0.0,0.08480762330410889,0.51,0.51,0.51,-0.4251923766958911
188,188,2025-11-07 00:00:00+00:00,train,540844,0.0,0.053053290672107976,0.494,0.494,0.494,-0.44094670932789204
188,188,2025-11-07 00:00:00+00:00,train,553824,0.0,0.08762856300832064,0.175,0.175,0.175,-0.08737143699167935
188,188,2025-11-07 00:00:00+00:00,train,553826,0.0,0.08182593521677879,0.085,0.085,0.085,-0.0031740647832212143
188,188,2025-11-07 00:00:00+00:00,train,553827,0.0136986301369863,0.08486322464554434,0.058,0.058,0.058,0.026863224645544338
188,188,2025-11-07 00:00:00+00:00,train,553828,0.0,0.07530571355425728,0.2525,0.2525,0.2525,-0.17719428644574273
188,188,2025-11-07 00:00:00+00:00,train,553829,0.0,0.08667471777432915,0.0795,0.0795,0.0795,0.0071747177743291535
188,188,2025-11-07 00:00:00+00:00,train,553830,0.0,0.09018243828590625,0.0845,0.0845,0.0845,0.005682438285906241
188,188,2025-11-07 00:00:00+00:00,train,553831,0.0136986301369863,0.07298425317589755,0.0065,0.0065,0.0065,0.06648425317589754
188,188,2025-11-07 00:00:00+00:00,train,553837,0.0136986301369863,0.07929953197608602,0.0165,0.0165,0.0165,0.06279953197608602
188,188,2025-11-07 00:00:00+00:00,train,553838,0.0,0.0808122589588853,0.0615,0.0615,0.0615,0.019312258958885303
188,188,2025-11-07 00:00:00+00:00,train,553839,0.0136986301369863,0.07617790058732582,0.0095,0.0095,0.0095,0.06667790058732583
188,188,2025-11-07 00:00:00+00:00,train,553843,0.0136986301369863,0.08085987529641474,0.026,0.026,0.026,0.05485987529641474
188,188,2025-11-07 00:00:00+00:00,train,553848,0.0136986301369863,0.07127769708759168,0.0105,0.0105,0.0105,0.06077769708759168
188,188,2025-11-07 00:00:00+00:00,train,553849,0.0136986301369863,0.08286809966806111,0.0455,0.0455,0.0455,0.03736809966806111
188,188,2025-11-07 00:00:00+00:00,train,553850,0.0136986301369863,0.07382423052766286,0.0085,0.0085,0.0085,0.06532423052766287
188,188,2025-11-07 00:00:00+00:00,train,553851,0.0,0.08172151032080283,0.071,0.071,0.071,0.010721510320802832
188,188,2025-11-07 00:00:00+00:00,train,553852,0.0136986301369863,0.07555177325653396,0.0125,0.0125,0.0125,0.06305177325653397
188,188,2025-11-07 00:00:00+00:00,train,553856,0.0,0.06002646630566868,0.485,0.485,0.485,-0.42497353369433133
188,188,2025-11-07 00:00:00+00:00,train,553857,0.0,0.054673708442345745,0.044,0.044,0.044,0.010673708442345747
188,188,2025-11-07 00:00:00+00:00,train,553858,0.0136986301369863,0.0650817645933272,0.0275,0.0275,0.0275,0.0375817645933272
188,188,2025-11-07 00:00:00+00:00,train,553859,0.0136986301369863,0.06019210107197134,0.015,0.015,0.015,0.045192101071971344
188,188,2025-11-07 00:00:00+00:00,train,553860,0.0136986301369863,0.05376048378455065,0.0065,0.0065,0.0065,0.04726048378455065
188,188,2025-11-07 00:00:00+00:00,train,553862,0.0,0.0705625387672946,0.146,0.146,0.146,-0.0754374612327054
188,188,2025-11-07 00:00:00+00:00,train,553863,0.0136986301369863,0.051776132236003684,0.0175,0.0175,0.0175,0.03427613223600368
188,188,2025-11-07 00:00:00+00:00,train,553864,0.0136986301369863,0.04723480616412795,0.005,0.005,0.005,0.042234806164127954
188,188,2025-11-07 00:00:00+00:00,train,553865,0.0,0.060859803262544275,0.065,0.065,0.065,-0.004140196737455727
188,188,2025-11-07 00:00:00+00:00,train,553866,0.0,0.06424425272803846,0.1615,0.1615,0.1615,-0.09725574727196154
188,188,2025-11-07 00:00:00+00:00,train,553869,0.0136986301369863,0.04705472054242228,0.0015,0.0015,0.0015,0.04555472054242228
188,188,2025-11-07 00:00:00+00:00,train,553871,0.0,0.059331416675831215,0.0295,0.0295,0.0295,0.029831416675831217
188,188,2025-11-07 00:00:00+00:00,train,553876,0.0136986301369863,0.050663146323601436,0.0015,0.0015,0.0015,0.049163146323601435
188,188,2025-11-07 00:00:00+00:00,train,553877,0.0136986301369863,0.04137558477644648,0.001,0.0005,0.0005,0.040375584776446476
188,188,2025-11-07 00:00:00+00:00,train,553879,0.0136986301369863,0.045960298385861804,0.0015,0.0015,0.0015,0.0444602983858618
188,188,2025-11-07 00:00:00+00:00,train,553881,0.0136986301369863,0.05064693927991425,0.004,0.004,0.004,0.04664693927991426
188,188,2025-11-07 00:00:00+00:00,train,558934,0.0,0.03828471023488413,0.1615,0.1615,0.1615,-0.12321528976511587
188,188,2025-11-07 00:00:00+00:00,train,558935,0.0,0.04022928377485879,0.1105,0.1105,0.1105,-0.07027071622514121
188,188,2025-11-07 00:00:00+00:00,train,558936,0.0,0.04584529268641812,0.161,0.161,0.161,-0.11515470731358188
188,188,2025-11-07 00:00:00+00:00,train,558937,0.0,0.03741054004157123,0.085,0.085,0.085,-0.047589459958428774
188,188,2025-11-07 00:00:00+00:00,train,558938,0.0,0.03918010503163489,0.0885,0.0885,0.0885,-0.049319894968365106
188,188,2025-11-07 00:00:00+00:00,train,558939,0.0,0.03955624676692013,0.0535,0.0535,0.0535,-0.013943753233079871
188,188,2025-11-07 00:00:00+00:00,train,558940,0.0,0.04328674695988901,0.0785,0.0785,0.0785,-0.03521325304011099
